34,42
27,32
37,24
48,3
6,28
43,17
9,21
5,29
43,10
44,35
6,17
3,41
15,8
6,12
12,0
22,42
20,46
3,22
34,29
45,13
3,11
12,47
44,7
6,47
34,39
22,27
2,0
38,7
31,28
30,41
3,5
19,40
15,28
29,43
35,48
42,39
5,37
41,41
49,9
28,41
40,29
16,43
6,31
29,38
18,28
36,43
17,23
30,38
8,8
17,21
3,46
40,17
29,12
19,33
1,22
46,1
22,6
13,47
40,46
3,34
16,25
44,9
45,8
18,23
23,39
49,9
4,44
25,25
10,21
29,12
5,27
15,34
31,14
5,18
34,22
27,41
49,31
19,7
6,19
47,38
36,5
19,42
21,26
48,7
15,4
29,47
1,42
46,11
39,37
25,46
46,14
30,45
29,18
43,14
26,45
35,7
13,45
7,26
13,13
34,25
7,13
20,10
19,38
45,38
34,49
22,36
5,44
36,27
6,12
0,23
48,16
41,34
38,1
34,18
48,10
16,43
24,0
32,0
48,40
15,33
37,1
36,7
3,43
24,48
18,45
21,42
6,7
24,28
5,48
36,1
43,21
47,0
20,12
13,14
35,8
16,17
35,5
48,9
7,6
0,44
2,6
16,32
13,23
30,14
16,1
22,0
5,31
2,10
37,21
37,3
32,11
42,28
45,19
30,31
32,43
30,8
34,34
16,23
24,30
39,0
31,47
6,36
38,7
2,45
49,49
0,0
30,26
48,36
10,40
31,26
44,1
49,14
46,49
33,11
31,3
14,43
36,2
11,24
16,13
21,45
15,25
46,25
30,15
6,21
31,20
3,25
44,23
35,41
15,44
5,17
48,41
30,25
5,6
9,17
2,48
12,26
9,5
39,45
20,47
2,37
36,3
13,21
40,24
6,41
40,20
42,38
44,39
26,7
24,36
34,35
33,3
41,1
42,15
43,36
18,1
5,2
43,12
45,43
3,26
15,1
13,0
16,28
46,17
34,23
20,42
12,37
19,27
13,46
8,32
4,36
31,26
48,36
32,17
47,46
14,30
45,40
6,24
37,31
24,29
23,22
47,34
37,36
42,29
11,41
43,42
18,3
40,36
16,42
39,2
9,42
10,21
29,30
47,44
48,13
5,1
33,19
33,15
7,6
31,29
47,4
0,49
17,15
27,32
2,16
16,16
37,8
48,9
32,17
47,16
33,37
12,28
9,44
19,14
46,32
15,37
40,43
19,38
43,13
2,39
11,46
7,17
11,11
28,25
17,32
41,49
3,4
31,30
37,37
26,44
48,46
28,42
44,44
35,3
22,9
4,25
38,3
9,47
41,27
2,40
45,15
49,9
6,48
12,17
18,7
12,22
47,10
37,45
33,4
30,38
35,26
14,35
3,27
24,20
43,35
44,18
36,48
27,44
40,7
40,30
7,20
35,33
25,35
3,15
28,33
2,28
10,41
42,25
40,35
14,23
35,39
3,38
1,33
24,17
10,22
46,24
41,18
37,20
28,0
34,11
2,33
4,47
26,31
9,26
16,33
38,25
38,9
19,23
36,4
40,12
30,45
30,26
12,1
21,42
25,11
15,35
18,29
37,31
3,1
24,27
35,5
49,13
44,26
23,17
42,47
27,31
25,5
29,5
48,7
38,21
33,36
30,31
35,18
9,37
26,35
5,6
25,7
17,35
2,29
32,19
3,6
45,31
24,31
4,3
33,40
30,49
30,5
19,24
12,2
6,29
5,18
23,45
25,24
4,17
18,10
6,28
40,38
26,10
47,43
3,10
39,0
35,2
29,41
2,11
24,0
23,19
12,27
6,17
39,34
46,25
17,25
45,39
25,13
18,44
46,42
10,39
41,20
40,48
48,21
9,29
18,6
24,9
11,11
28,42
46,14
46,22
5,44
20,44
17,1
5,14
25,29
24,25
38,48
48,10
37,7
48,41
5,15
32,47
8,7
39,38
19,22
1,11
35,28
24,44
10,17
43,36
31,7
46,5
29,22
45,30
0,33
24,41
10,37
20,46
43,35
21,10
21,14
43,15
40,30
1,16
13,0
46,24
13,27
30,8
19,21
25,48
24,15
30,10
26,41
31,1
12,8
18,7
37,23
36,4
14,28
38,20
19,36
14,18
44,10
22,8
5,38
28,13
9,40
2,21
31,34
36,24
25,11
23,15
44,45
9,8
41,44
36,40
31,40
11,1
37,8
13,26
23,19
21,7
6,33
20,36
48,24
42,45
40,15
27,49
19,48
9,15
41,23
45,7
12,12
10,42
44,4
38,19
18,11
9,35
29,48
26,38
19,1
10,42
39,49
44,10
19,30
1,21
40,23
33,37
39,7
9,26
21,41
40,3
12,32
18,35
18,17
48,10
34,29
47,17
32,11
42,13
29,9
8,15
32,42
19,26
5,33
28,45
20,44
19,8
11,34
18,25
49,7
46,18
4,38
0,3
40,38
7,6
2,5
21,41
35,18
26,44
39,13
30,0
36,12
9,29
10,26
26,29
43,24
45,15
49,15
21,1
21,9
43,29
33,6
4,29
35,24
10,43
48,16
20,46
43,17
27,14
15,22
42,15
40,42
1,10
43,34
37,0
24,9
18,46
26,37
4,30
6,8
20,15
34,12
10,39
38,24
6,35
38,34
14,38
1,45
7,21
1,47
44,34
17,31
11,10
23,42
41,22
3,13
4,8
2,43
14,21
15,2
13,36
6,20
30,31
48,32
24,13
38,32
46,29
21,43
27,21
13,33
3,44
43,20
20,44
24,14
29,4
49,8
24,35
18,18
8,38
9,45
10,49
19,48
20,13
48,20
18,3
32,0
26,12
30,20
44,0
35,14
21,10
6,31
5,16
47,8
34,31
15,17
20,13
17,45
49,39
44,15
4,11
29,31
29,34
27,23
9,38
15,33
2,36
28,46
45,25
42,34
34,42
46,19
1,38
31,39
47,16
13,39
5,6
49,9
31,25
44,34
20,40
35,24
25,35
25,19
42,44
26,33
11,27
37,44
13,29
8,34
18,41
3,23
43,9
20,10
24,37
43,23
40,11
21,19
5,41
7,39
39,30
48,7
36,11
29,1
42,21
7,12
13,48
8,0
26,31
9,14
21,48
9,10
30,16
31,27
22,21
20,47
25,41
32,38
4,2
14,12
47,38
45,16
14,15
24,2
7,18
32,35
30,36
32,35
46,43
0,36
38,8
6,32
20,7
15,34
12,43
9,0
27,34
14,5
9,28
3,0
18,25
26,17
29,1
5,10
23,11
16,49
40,39
43,27
37,21
3,30
15,36
43,24
0,39
33,5
1,49
43,37
2,29
38,35
29,0
30,46
9,37
43,25
24,28
41,36
18,2
9,38
41,45
30,41
40,2
32,29
25,9
40,22
24,36
15,11
46,12
7,11
43,6
15,20
39,5
18,0
10,48
47,10
16,19
26,26
16,3
14,42
17,31
4,0
0,45
22,5
39,3
2,18
38,3
20,46
5,24
48,36
10,20
16,32
43,10
37,17
5,32
43,40
5,47
29,45
25,8
46,3
32,21
25,30
4,42
19,6
12,46
23,27
30,27
0,36
43,48
45,23
43,10
14,34
12,43
19,32
39,40
36,31
31,38
36,24
20,7
4,14
7,43
36,40
16,26
0,3
46,9
12,49
21,30
12,38
20,39
29,18
40,32
42,22
36,22
25,45
0,41
21,38
24,25
43,25
21,43
24,28
32,4
6,38
42,27
30,29
45,45
1,10
26,4
9,10
49,22
19,21
16,7
45,28
16,27
29,7
14,31
13,11
8,43
14,27
34,0
49,46
30,20
24,47
39,18
49,21
23,4
36,43
12,36
47,46
10,35
22,13
25,21
40,41
42,34
21,25
42,23
4,0
42,42
38,8
49,32
15,43
3,26
9,24
46,39
8,28
20,19
39,26
3,11
32,31
12,8
33,44
46,4
30,1
47,27
14,39
19,12
29,0
18,5
34,35
30,30
4,16
10,46
42,35
18,34
4,7
5,7
41,27
28,20
38,36
25,32
8,23
20,32
34,40
8,13
18,39
3,39
24,41
4,4
37,13
34,23
41,40
18,27
11,49
12,25
21,5
19,23
26,27
35,44
44,40
8,33
49,18
6,47
30,13
43,17
2,34
7,49
22,35
35,10
5,27
38,25
38,6
41,8
32,34
0,8
26,26
9,31
28,19
11,24
10,28
16,6
48,21
18,10
1,30
30,39
18,16
30,8
24,41
22,26
30,31
47,26
14,2
26,45
14,3
36,10
25,3
3,35
22,39
26,4
33,19
4,33
48,36
45,11
4,24
14,31
48,36
21,25
15,38
48,35
37,29
23,15
43,34
48,38
8,9
18,28
44,16
13,47
44,18
0,47
37,42
9,15
22,44
46,23
44,34
8,47
30,22
36,22
28,4
16,41
40,20
7,25
11,19
15,39
32,7
43,37
3,29
6,3
8,28
43,22
2,43
5,6
2,14
45,40
3,31
19,31
25,24
39,24
25,33
1,49
8,32
4,45
9,39
26,43
20,45
13,21
44,47
8,47
11,20
11,18
21,28
13,35
48,4
1,42
23,40
10,27
20,4
23,36
33,44
39,15
16,30
36,11
11,10
38,42
19,41
15,18
19,34
27,12
3,3
39,3
43,10
34,42
20,22
32,41
38,10
5,0
10,45
5,30
34,40
43,16
28,38
43,27
26,9
10,44
19,2
20,16
4,37
27,33
44,42
1,14
20,12
29,0
5,27
28,5
36,13
12,6
26,0
1,0
42,14
16,6
39,24
47,20
15,46
32,39
16,21
35,26
48,36
35,13
29,21
16,21
2,6
9,41
2,33
49,37
36,30
1,1
1,44
40,35
41,31
12,4
38,26
36,16
9,42
38,44
45,32
5,45
6,11
10,41
15,22
5,25
14,49
48,31
32,36
4,22
17,13
23,6
45,5
31,6
6,42
38,33
37,49
27,2
9,37
24,40
41,34
29,37
45,11
21,22
36,31
11,18
14,27
17,27
43,26
41,1
26,16
29,30
44,46
26,2
7,49
24,45
19,44
28,33
16,49
47,32
28,30
39,21
45,46
28,29
23,34
32,44
34,18
16,1
12,2
41,1
41,48
6,44
20,39
10,14
46,17
11,23
18,13
46,40
23,7
33,37
9,29
9,37
9,3
44,17
43,44
12,34
27,42
8,5
34,6
8,45
17,4
42,10
25,45
10,4
23,30
13,6
14,4
25,43
42,39
43,22
11,15
3,34
38,6
45,2
16,38
19,13
34,22
5,24
47,0
39,49
40,18
12,19
34,46
4,39
36,4
37,2
28,12
30,6
2,14
33,1
40,43
15,10
36,9
43,13
40,27
40,38
39,17
16,15
34,17
18,14
16,16
7,6
30,4
14,33
8,33
4,17
30,48
41,5
34,45
16,30
8,6
42,24
13,7
31,31
33,40
22,46
33,39
27,38
5,7
2,23
28,48
19,21
46,14
3,49
23,47
48,48
25,37
30,49
31,28
12,38
23,7
7,34
35,26
5,2
45,8
39,45
45,13
17,39
43,3
28,36
34,35
9,22
33,9
12,22
49,21
20,41
41,0
1,33
31,1
46,7
42,24
25,30
46,7
18,31
31,4
31,31
46,2
12,2
34,6
22,4
46,4
5,14
28,33
38,47
25,2
17,27
2,34
24,14
16,13
20,19
15,11
28,4
22,29
2,0
38,5
42,48
32,12
24,19
36,6
45,15
38,37
32,22
11,25
45,25
16,9
19,9
29,38
43,0
49,43
6,26
44,6
49,14
46,26
41,29
23,30
5,35
0,36
39,25
19,21
39,26
43,17
12,36
15,27
19,42
10,18
17,11
36,43
4,35
48,25
2,6
48,17
26,36
32,22
42,22
10,31
7,11
30,13
48,15
28,12
17,11
10,27
30,27
47,31
12,48
7,2
8,42
4,32
31,49
48,35
12,11
10,12
25,48
27,23
21,20
40,32
15,20
38,28
8,10
49,12
2,39
10,21
49,28
45,18
29,41
4,9
20,49
28,29
49,5
23,38
8,22
32,13
16,43
23,7
46,25
9,7
2,3
36,49
30,2
9,38
40,1
45,10
38,24
18,47
8,8
2,2
43,48
26,28
26,2
27,10
33,16
13,40
26,47
14,44
31,28
44,27
25,45
24,34
45,22
41,43
35,19
37,1
6,27
46,48
12,8
39,11
42,29
26,18
8,41
45,8
40,5
43,17
28,30
12,4
45,22
2,49
14,22
24,21
24,3
38,48
27,19
5,45
17,1
49,14
43,40
2,12
30,29
16,25
41,21
14,35
8,27
9,8
23,19
34,25
3,6
11,25
13,35
8,16
19,20
16,20
20,45
6,10
0,26
30,6
46,18
3,49
9,26
46,1
17,16
21,29
18,42
19,15
8,6
30,13
28,10
46,5
28,24
22,17
12,23
47,31
7,13
36,40
48,34
37,13
11,5
16,7
31,40
49,9
11,7
12,11
24,38
44,36
49,22
33,10
4,14
4,23
40,15
49,24
6,38
31,7
33,2
39,49
16,26
32,38
19,1
5,21
40,36
16,6
17,24
28,30
33,5
49,10
10,32
36,6
1,49
1,15
44,36
17,37
18,8
42,37
36,21
22,43
0,48
34,30
9,33
27,22
9,35
42,1
26,42
8,42
11,4
18,34
27,27
21,37
15,17
47,47
25,49
